"index","comment_message","sentiment","comment_published"
"5159","ﻻ توجد محاسبة في هذه الدولة الفاسدة الدولة تحاسب سوى المظلوم والمسكين","P","2016-10-30 13:09:26"
"5160","كاين شي خراب كتر من هاد الحقرة ؟ ليوم طحنو مو غدا يطحنو مك","N","2016-10-30 13:10:34"
"5161","ياجماعة هاد الشي رح يستمر اذا ماوقفتوا أيد وحدة بوجه الطغاة والقتلة وأكيد السلطات الأمنية مدعومة من المدعو محمد السادس كونوا رجل واحد ونالوا حريتكم","N","2016-10-30 13:11:36"
"5162","تم قطع الانتيرنيت على وسط مدينة الناظور والحسيمة","N","2016-10-30 13:13:22"
"5163","كلنا محسن  #طحن_مو","N","2016-10-30 13:14:02"
"5164","غا طحنونا و حركونا مشي مشكل غانديرو غا مظاهرات سلمية","N","2016-10-30 13:15:50"
"5165","احسن دولة و احسن ملك و الله اخليه لينا يا ربي تحفظوا من الاعداء و لي ضاروا خاتروا من المغرب خليوه اخوي قلبووووو","P","2016-10-30 13:15:51"
"5166","الله يرحموا دولة القمع","N","2016-10-30 13:16:00"
"5167","حسبنا الله ونعمة الوكيل فيكم الله ينتقم منكم كفرة الخنازير كلنا متضامنين مع محسن فكري","P","2016-10-30 13:17:41"
"5168","كلنا محسن_فكري لكن أتمنى أن تستمر مظاهرة سلمية لكي لا تكون فرصة لأعداء البلاد","P","2016-10-30 13:17:48"
"5169","وكلنا ضدد الحكومة متسلطة الحكارة 👏👏👏✌🏼️✌🏼✌🏼","N","2016-10-30 13:18:31"
"5170","من إسبانيا كلنا محسن فكري لكن أتمنى أن تستمر مظاهرة سلمية لكي لا تكون فرصة لأعداء البلاد","P","2016-10-30 13:21:23"
"5171","من إيطاليا كلنا محسن فكري","P","2016-10-30 13:22:51"
"5172","الله ارحم الاخ محسن فكري","P","2016-10-30 13:23:00"
"5173","كيفما قالو عليه طحن مو ربي ايطحن مهوم كاملين","N","2016-10-30 13:23:24"
"5174","كلنا محسن فكري. 
لا تحسبن الذين قتلوا في سبيل الله أمواتا. بل أحياء عند ربهم يرزقون","P","2016-10-30 13:24:08"
"5175","من إسبانيا كلنا (محسن فكري)... لكن أتمنى أن تستمر مظاهرة سلمية لكي لا تكون فرصة لأعداء البلاد","P","2016-10-30 13:24:16"
"5176","نهار اطحنو خوك عاد تدوق لي دقناه.
الله انعل لي ميحشم الكلخ","N","2016-10-30 13:24:21"
"5177","تحية من الحسيمة ناس الدر  البيضاء","P","2016-10-30 13:27:37"
"5178","الأمازيغ قادمون
الرجال الأحرار
تحيا أمازيغية","P","2016-10-30 13:29:43"
"5179","كلنامحسن فكري من فلوريدا.اللهم ارحمه","P","2016-10-30 13:30:27"
"5180","كلنا  محسن  فكري","P","2016-10-30 13:31:27"
"5181","كلنا محسن فكري الشهيد رحمة الله عليه","P","2016-10-30 13:31:32"
"5182","حرام هيك اعدام شو مو بشر ناس مابترحم لازم يتحقق عن طريق محاكمه دوليه","N","2016-10-30 13:32:03"
"5183","المرجو  الإنتباه لكي لا تؤول الأوضاع الي ما آلت إليه تونس نحن نحب وطننا وملكنا عاش محمد السادس","P","2016-10-30 13:34:23"
"5184","هههههع قالك القانون ياخد مجراه. علاش كاين شي قانون اصلا فالمغرب. كون سبع وشفار تعيش تكون ظعيف وفقير راه اطحنوك مع الازبال بحال حسني","N","2016-10-30 13:34:58"
"5185","من المملكة العربية السعودية ضد الظلم","P","2016-10-30 13:36:04"
"5186","اتقو الله في بلادكم خودو مثل من تونس وليبيا ...الله يرحمه فكري","P","2016-10-30 13:36:21"
"5187","ربي يرحم ويطحن لي طحنوه دنيا وأخرة 👍","N","2016-10-30 13:36:34"
"5188","انا محسن فكري.انت محسن فكري.هو محسن فكري. يا إخواااااااااااان كلنا محسن فكري","P","2016-10-30 13:38:37"
"5189","الله يسحق الحكومة","N","2016-10-30 13:39:02"
"5190","استقالة الحكومة الملتحية ضرورة","P","2016-10-30 13:39:09"
"5191","وقفه ليست من اجل محسن فكري فقط بل من اجل الشعب الموت هم قاطبة","N","2016-10-30 13:39:45"
"5192","#كلنا_محسن_فكري😢😢😢😢","P","2016-10-30 13:45:45"
"5193","من بروكسيل كلنا فكري وتحية نضالية للجماهير الشعبية","P","2016-10-30 13:47:44"
"5194","محال ان يضيع حق الشهيد محسن فكري وأمثالكم يطالب بحقه","P","2016-10-30 13:47:46"
"5195","بعد تهجيرنا للغرب يتم طحن الباقي","N","2016-10-30 13:51:28"
"5196","كلنا شهيد الحسيمة رحمه الله واسكنه فسيح جناته وتحياتي لكل المغاربة الاحرار المنددين بالقتلة الفاشيين","P","2016-10-30 13:52:22"
"5197","ملعون ابو حكوماتنا يخرب بيتهم وين احنا عايشين في اي غابة","N","2016-10-30 13:52:25"
"5198","بحال هذا علاش مت طحنوش مو؟؟؟؟؟؟","N","2016-10-30 13:53:23"
"5199","تحية لاهل مراكش والله يرحم محسن فكري","P","2016-10-30 13:54:02"
"5200","اغضب فإن الله لم يخلق شعوباً تستكين 
اغضب فإن الأرض تـُحنى رأسها للغاضبين 
اغضب ستلقىَ الأرض بركاناً ويغدو صوتك الدامي نشيد المُتعبين 
#طحن_مو","N","2016-10-30 13:54:27"
"5201","الله ياخد الحق ف اللي طحنوا","N","2016-10-30 13:55:53"
"5202","تحياتي لكم أحرار الريف من قلب هولاندا 
لا للفتنة  بغينا الحق ايبان  ويتعاقب أي مسؤول  عن طحين محسن  يتعاقب أشد عقاب","P","2016-10-30 14:00:52"
"5203","نشكر امير الطحانين و الطحان الاول على التكفل بمصاريف الدفن بعدما تكفل بعملية الطحن كما نشكر مستشاري صاحب الطحانة ووزراء مطحنته","N","2016-10-30 14:00:59"
"5204","كلنا مغاربة ومحسن  شهيد الحكرة ابن المغرب وعاش محمد السادس","P","2016-10-30 14:01:07"
"5205","من مدينة الخميسات تعازي الحارة لاهل محسن فكري والله ياخد الحق فلي كان سباب حسبنا الله ونعم الوكيل","N","2016-10-30 14:03:37"
"5206","ملكنا واحد محمد السادس لا للفتنة لا للتفريق ولا للقبلية","P","2016-10-30 14:04:07"
"5207","اللهم احفظ المغرب شعب وملك محمد السادس احظروا الفتنه يا اخوانى","P","2016-10-30 14:04:50"
"5208","نحن كلنا محسن فكري","P","2016-10-30 14:07:48"
"5209","نريد أن نعيش فالدولة الحق والقانون. .. مسيرة سلمية نعبر عن القمع","P","2016-10-30 14:08:30"
"5210","إحنا متحدون مع جلالة الملك محمد السادس نصره الله لإسقاط الفساد","P","2016-10-30 14:09:23"
"5211","ابناء الحسيمة يشكرونكم على تضامنكم","P","2016-10-30 14:10:04"
"5212","من تركيا كلنا محسن فكري","P","2016-10-30 14:10:14"
"5213","دولة الحق للاءغنياء والقانون للفقراء ؟؟؟","N","2016-10-30 14:10:43"
"5214","بزاف على كل واحد ينوي زعزعة استقرار المغرب في ظل الرعاية السامية لسيدنا محمد السادس .","P","2016-10-30 14:10:43"
"5215","تحية  لساكنة  الحسيمة  من  وجدة","P","2016-10-30 14:12:00"
"5216","نطالب الملك بسحق وطحن وعجن المجرمييين","N","2016-10-30 14:12:01"
"5217","تحياتي لشعب الحسيمة و الله يرحم الشهيد","P","2016-10-30 14:12:29"
"5218","الي اﻷمام  في تونس   بوعزيزي  وفي المغرب فكري..اﻹختلاف  نقطة واحدة في الحرف اﻷخير في الاسم والهدف واحد اسقاط المفسدين والمستبدين وناهبي المال العام","N","2016-10-30 14:13:36"
"5219","تحية طيبة لناس الحسيمة","P","2016-10-30 14:14:43"
"5220","اخاصو العين بالعين حتى هو يطحنوه عاد نقولو كاين العدل","N","2016-10-30 14:15:30"
"5221","لا للظلم  في دولة الحق والقانون  وعاش الملك  ناصف الضعفاء","P","2016-10-30 14:16:06"
"5222","أينكم يا خونة بنكيران","N","2016-10-30 14:16:33"
"5223","اللّٰه يطحنكم كيفما طحنتوه في الدنيا والآخرة","N","2016-10-30 14:17:22"
"5224","الحكومة  هي  المسؤولة
في هاد  تخلويض","N","2016-10-30 14:18:52"
"5225","أطالب بالحكم ياﻻعدام على سائق الشاحنة وعلى الدي امره بتنفيد الطحن...حتى يشعر المواطنين بالعدل والمساواة وترجع الثقة للشعب","N","2016-10-30 14:20:51"
"5226","هو كيتبرع والمواطن البسيط طيتطحن مع الزبل حيت دار النفس و بغا يخدم. اللهم اني هدا لمنكر.","N","2016-10-30 14:21:31"
"5227","ادا خرجت المسيرة عن السلمية يجب طحن المسؤلين عنها","N","2016-10-30 14:21:35"
"5228","حكومة ديال زب","N","2016-10-30 14:21:51"
"5229","لازم يتطحن لطحنو","N","2016-10-30 14:22:53"
"5230","لا  للبرلمان والبرلمانيون ولا للحكومةالصهيونية البنكيرانية الفاسدة","N","2016-10-30 14:24:04"
"5231","الكرامة او الموت لا رجوع للوراء ولا خنوع لسياسة اامخزن بعد اليوم","N","2016-10-30 14:25:45"
"5232","لا ثورة و لا هم يحزنون،بل يجب إعدام المسؤولين عن الجريمة و على الدولة ان تحقق العدالة و الشعب يرى ان العدالة تحققت و ان تكون عبرة لكل فاسق","P","2016-10-30 14:25:58"
"5233","كم أنتم أحرار يا امازيغ ✌","P","2016-10-30 14:26:27"
"5234","""طحن مو"" کلنا محسن فکری لن نساگ یا شهید لقمت العیش حسبنا الله ونعم الوکیل ولاحول ولا قوت الا بالله","P","2016-10-30 14:27:48"
"5235","حتى كلامك كوبي كولي.. متقرنش توركيا فايتينا بزاف.. ملي سائق الدبابة وقف مطحنش المواطن التركي ماشي هي طحن.....","N","2016-10-30 14:28:04"
"5236","الشعب يتضامن مع الهالك والمرحوم محسن وليس مع الريف أو الحسيمة نحن كلنا مغاربة تحت سقف واحد ريفي من خارج المغرب","N","2016-10-30 14:29:45"
